delivery or takeout,Grubhub enabled,Call To Action enabled,Request a Quote Enabled,Covid Banner,Temporary Closed Until,stars,review_count,is_closed_2021,curbside_drop_off_during_covid_19,takeout_during_covid_19,drive_thru_during_covid_19,delivery_during_covid_19,mobile_services_during_covid_19
True,True,False,False,False,False,4.5,18,False,False,False,False,False,False
True,True,True,False,True,False,3.0,30,False,False,False,True,True,False
True,True,True,False,True,False,3.0,34,False,False,False,False,False,False
True,False,False,False,False,False,4.5,6,False,False,False,False,False,False
True,False,False,False,False,False,3.5,7,False,False,False,False,False,False
True,False,True,False,False,False,2.5,36,False,False,False,False,False,False
True,False,True,False,False,False,2.5,21,False,False,False,False,False,False
True,False,True,False,False,False,1.5,8,False,False,False,False,False,False
True,False,True,False,False,False,2.0,47,False,False,False,False,False,False
True,False,True,False,False,False,2.0,17,False,False,False,False,False,False
True,False,False,False,False,False,2.0,6,False,False,False,False,False,False
True,False,True,False,False,False,3.5,37,False,False,False,False,False,False
True,False,False,False,False,False,4.0,56,False,False,False,False,False,False
True,False,True,False,False,False,3.5,87,False,False,False,False,False,False
True,True,False,False,False,False,4.5,69,False,False,False,False,False,False
True,False,False,False,False,False,2.0,11,False,False,False,False,False,False
True,False,False,False,False,False,2.0,9,False,False,False,False,False,False
True,False,True,False,True,False,2.0,16,False,False,False,False,False,False
True,False,False,False,False,False,2.0,14,False,False,False,False,False,False
True,False,True,False,True,False,2.5,199,False,False,True,False,True,False
True,True,False,False,False,False,3.5,154,False,False,False,False,False,False
True,True,False,False,True,False,4.5,420,False,False,False,False,False,False
True,True,True,False,True,False,2.5,5,False,False,True,True,True,False
True,False,False,False,False,False,2.5,41,False,False,False,False,False,False
True,True,False,False,False,False,2.0,32,False,False,False,False,False,False
True,True,True,False,False,False,4.0,150,False,False,True,False,True,False
True,True,True,False,True,False,4.0,274,False,False,True,False,True,False
True,False,False,False,False,False,4.5,4,False,False,False,False,False,False
True,False,False,False,False,False,2.5,4,False,False,False,False,False,False
True,False,False,False,False,False,3.5,11,False,False,False,False,False,False
True,False,False,False,False,False,4.0,8,False,False,False,False,False,False
True,True,True,False,False,False,2.0,20,False,False,False,False,False,False
True,True,True,False,False,False,2.5,18,False,False,True,False,True,False
True,False,True,False,True,False,2.5,26,False,False,False,False,False,False
True,False,False,False,False,False,3.0,6,False,False,False,False,False,False
True,False,False,False,False,False,4.5,213,False,False,False,False,False,False
True,True,True,False,False,False,2.5,9,False,False,False,False,False,False
True,False,True,False,False,False,3.5,13,False,False,True,False,False,False
True,False,True,False,False,False,2.0,71,False,False,False,False,False,False
True,False,True,False,False,False,1.0,3,False,False,False,False,False,False
True,False,True,False,False,False,3.5,4,False,False,False,False,False,False
True,False,True,False,False,False,2.0,41,False,False,False,False,False,False
True,True,False,False,False,False,3.5,249,False,False,False,False,False,False
True,False,True,False,False,False,1.5,73,False,False,False,False,False,False
True,False,True,False,False,False,3.0,3,False,False,False,False,False,False
True,True,False,False,False,False,4.5,312,True,False,False,False,False,False
True,False,False,False,False,False,3.0,5,False,False,False,False,False,False
True,False,False,False,False,False,3.0,7,False,False,False,False,False,False
True,True,False,False,False,False,3.5,43,False,False,False,False,False,False
True,True,False,False,False,False,3.5,6,False,False,False,False,False,False
True,True,True,False,True,False,2.5,25,False,False,False,True,True,False
True,True,False,False,False,False,3.5,67,False,False,False,False,False,False
True,True,False,False,False,False,4.5,265,False,False,False,False,False,False
True,False,True,False,False,False,2.5,53,False,False,False,False,False,False
True,False,True,False,True,False,2.0,38,False,False,True,True,True,False
True,False,False,False,False,False,4.5,323,False,False,False,False,False,False
True,False,False,False,False,False,3.5,5,False,False,False,False,False,False
True,True,True,False,False,False,3.0,9,False,False,False,False,False,False
True,True,True,False,False,False,3.0,136,False,False,False,False,False,False
True,False,True,False,False,False,2.0,53,False,False,False,False,False,False
True,False,False,False,False,False,4.0,10,True,False,False,False,False,False
True,True,True,False,False,False,1.5,88,False,False,False,False,False,False
True,False,True,False,False,False,3.0,34,False,False,False,False,False,False
True,True,True,False,True,False,3.0,7,False,False,True,True,True,False
True,False,False,False,False,False,3.5,184,False,False,False,False,False,False
True,False,False,False,False,False,4.0,4,False,False,False,False,False,False
True,False,False,False,False,False,2.5,3,False,False,False,False,False,False
True,False,False,False,False,False,1.5,3,False,False,False,False,False,False
True,False,False,False,False,False,3.5,25,False,False,False,False,False,False
True,False,True,False,False,False,2.0,5,False,False,False,False,False,False
True,False,True,False,False,False,4.5,7,False,False,False,False,False,False
True,False,False,False,False,False,3.0,28,False,False,False,False,False,False
True,True,False,False,False,False,3.0,1374,False,False,False,False,False,False
True,True,True,False,False,False,3.5,869,False,False,False,False,False,False
True,True,False,False,False,False,1.0,7,False,False,False,False,False,False
True,False,True,False,False,False,1.5,84,False,False,False,False,False,False
True,True,False,False,False,False,4.5,630,False,False,False,False,False,False
True,False,True,False,True,False,1.5,50,False,False,False,True,True,False
True,False,True,False,True,False,1.5,34,False,False,True,True,True,False
True,False,True,False,False,False,2.5,50,False,False,False,False,False,False
True,True,False,False,False,False,2.5,75,False,False,False,False,False,False
True,False,False,False,False,False,2.5,27,False,False,False,False,False,False
True,False,False,False,False,False,2.5,4,False,False,False,False,False,False
True,False,True,False,False,False,1.5,6,False,False,False,False,False,False
True,False,True,False,False,False,2.0,12,False,False,False,False,False,False
True,False,False,False,False,False,3.5,3,False,False,False,False,False,False
True,True,True,False,False,False,2.0,4,False,False,False,False,False,False
True,True,True,False,False,False,2.0,11,False,False,False,False,False,False
True,True,True,False,False,False,3.0,57,False,False,False,False,False,False
True,False,False,False,False,False,4.0,3,True,False,False,False,False,False
False,False,False,False,False,False,4.0,17,False,False,False,False,False,False
True,False,False,False,False,False,4.0,24,False,False,False,False,False,False
True,False,True,False,False,False,1.5,35,False,False,False,False,False,False
True,True,True,False,False,False,2.0,36,False,False,False,False,False,False
True,True,True,False,False,False,2.0,34,False,False,False,False,False,False
True,False,False,False,False,False,4.0,15,False,False,False,False,False,False
True,False,False,False,False,False,2.0,8,False,False,False,False,False,False
True,False,True,False,False,False,1.5,18,False,False,False,False,False,False
True,True,False,False,False,False,4.0,181,False,False,False,False,False,False
True,True,False,False,False,False,2.0,53,False,False,False,False,False,False
True,True,False,False,True,False,4.5,289,False,False,False,False,False,False
True,True,True,False,False,False,3.5,113,False,False,True,False,True,False
True,True,False,False,False,False,3.0,27,False,False,False,False,False,False
True,False,True,False,False,False,3.5,8,False,False,False,False,False,False
True,False,True,False,True,False,2.0,14,False,False,True,True,True,False
True,True,True,False,False,False,4.0,152,False,False,False,False,False,False
True,False,True,False,False,False,4.0,11,False,False,False,False,False,False
True,True,True,False,False,False,3.0,18,True,False,False,False,False,False
True,False,True,False,False,False,2.0,124,False,False,False,False,False,False
True,False,False,False,False,False,4.0,43,False,False,False,False,False,False
True,False,True,False,False,False,1.5,8,False,False,False,False,False,False
True,True,True,False,False,False,3.5,156,False,False,False,False,False,False
True,True,False,False,False,False,1.5,21,False,False,False,False,False,False
True,False,True,False,False,False,2.0,48,False,True,True,True,False,False
True,False,False,False,False,False,4.0,408,False,False,False,False,False,False
True,True,True,False,False,False,4.0,460,False,False,False,False,False,False
True,False,True,False,False,False,2.5,31,False,False,False,False,False,False
True,False,False,False,False,False,3.0,6,False,False,False,False,False,False
True,False,True,False,False,False,2.5,13,False,False,False,False,False,False
True,True,False,False,False,False,3.0,64,False,False,False,False,False,False
True,False,False,False,False,False,4.0,20,False,False,False,False,False,False
True,False,False,False,False,False,4.5,18,False,False,False,False,False,False
True,True,True,False,False,False,4.0,41,False,False,True,False,True,False
True,False,True,False,True,False,2.5,31,False,False,True,False,True,False
True,True,True,False,True,False,2.5,31,False,False,False,True,True,False
True,True,True,False,False,False,3.0,7,False,False,True,False,True,False
True,False,False,False,False,False,4.0,3,False,False,False,False,False,False
True,False,False,False,False,False,3.5,13,False,False,False,False,False,False
True,False,True,False,False,False,4.0,208,False,False,False,False,False,False
